items	SCG
GC_00004663	0
GC_00004664	0
GC_00004665	0
GC_00004666	0
GC_00004667	0
GC_00004668	0
GC_00004669	0
GC_00004670	0
GC_00004671	0
GC_00004672	0
GC_00004673	0
GC_00004674	0
GC_00004675	0
GC_00004676	0
GC_00004677	0
GC_00004678	0
GC_00004679	0
GC_00004680	0
GC_00004681	0
GC_00004682	0
GC_00004683	0
GC_00004684	0
GC_00004685	0
GC_00004686	0
GC_00004687	0
GC_00004688	0
GC_00004689	0
GC_00004690	0
GC_00004691	0
GC_00004692	0
GC_00004693	0
GC_00004694	0
GC_00004695	0
GC_00004696	0
GC_00004697	0
GC_00004698	0
GC_00004699	0
GC_00004700	0
GC_00004701	0
GC_00004702	0
GC_00004703	0
GC_00004704	0
GC_00004705	0
GC_00004706	0
GC_00004707	0
GC_00004708	0
GC_00004709	0
GC_00004710	0
GC_00004711	0
GC_00004712	0
GC_00004713	0
GC_00004714	0
GC_00004715	0
GC_00004716	0
GC_00004717	0
GC_00004718	0
GC_00004719	0
GC_00004720	0
GC_00004721	0
GC_00004722	0
GC_00004723	0
GC_00004724	0
GC_00004725	0
GC_00004726	0
GC_00004727	0
GC_00004728	0
GC_00004729	0
GC_00004730	0
GC_00004731	0
GC_00004732	0
GC_00004733	0
GC_00004734	0
GC_00004735	0
GC_00004736	0
GC_00004737	0
GC_00004738	0
GC_00004739	0
GC_00004740	0
GC_00004741	0
GC_00004742	0
GC_00004743	0
GC_00004744	0
GC_00004745	0
GC_00004746	0
GC_00004747	0
GC_00004748	0
GC_00004749	0
GC_00004750	0
GC_00004751	0
GC_00004752	0
GC_00004753	0
GC_00004754	0
GC_00004755	0
GC_00004756	0
GC_00004757	0
GC_00004758	0
GC_00004759	0
GC_00004760	0
GC_00004761	0
GC_00004762	0
GC_00004763	0
GC_00004764	0
GC_00004765	0
GC_00004766	0
GC_00004767	0
GC_00004768	0
GC_00004769	0
GC_00004770	0
GC_00004771	0
GC_00004772	0
GC_00004773	0
GC_00004774	0
GC_00004775	0
GC_00004776	0
GC_00004777	0
GC_00004778	0
GC_00004779	0
GC_00004780	0
GC_00004781	0
GC_00004782	0
GC_00004783	0
GC_00004784	0
GC_00004785	0
GC_00004786	0
GC_00004787	0
GC_00004788	0
GC_00004789	0
GC_00004790	0
GC_00004791	0
GC_00004792	0
GC_00004793	0
GC_00004794	0
GC_00004795	0
GC_00004796	0
GC_00004797	0
GC_00004798	0
GC_00004799	0
GC_00004800	0
GC_00004801	0
GC_00004802	0
GC_00004803	0
GC_00004804	0
GC_00004805	0
GC_00004806	0
GC_00004807	0
GC_00004808	0
GC_00004809	0
GC_00004810	0
GC_00004811	0
GC_00004812	0
GC_00004813	0
GC_00004814	0
GC_00004815	0
GC_00004816	0
GC_00004817	0
GC_00004818	0
GC_00004819	0
GC_00004820	0
GC_00004821	0
GC_00004822	0
GC_00004823	0
GC_00004824	0
GC_00004825	0
GC_00004826	0
GC_00004827	0
GC_00004828	0
GC_00004829	0
GC_00004830	0
GC_00004831	0
GC_00004832	0
GC_00004833	0
GC_00004834	0
GC_00004835	0
GC_00004836	0
GC_00004837	0
GC_00004838	0
GC_00004839	0
GC_00004840	0
GC_00004841	0
GC_00004842	0
GC_00004843	0
GC_00004844	0
GC_00004845	0
GC_00004846	0
GC_00004847	0
GC_00004848	0
GC_00004849	0
GC_00004850	0
GC_00004851	0
GC_00004852	0
GC_00004853	0
GC_00004854	0
GC_00004855	0
GC_00004856	0
GC_00004857	0
GC_00004858	0
GC_00004859	0
GC_00004860	0
GC_00004861	0
GC_00004862	0
GC_00004863	0
GC_00004864	0
GC_00004865	0
GC_00004866	0
GC_00004867	0
GC_00004868	0
GC_00004869	0
GC_00004870	0
GC_00004871	0
GC_00004872	0
GC_00004873	0
GC_00004874	0
GC_00004875	0
GC_00004876	0
GC_00004877	0
GC_00004878	0
GC_00004879	0
GC_00004880	0
GC_00004881	0
GC_00004882	0
GC_00004883	0
GC_00004884	0
GC_00004885	0
GC_00004886	0
GC_00004887	0
GC_00004888	0
GC_00004889	0
GC_00004890	0
GC_00004891	0
GC_00004892	0
GC_00004893	0
GC_00004894	0
GC_00004895	0
GC_00004896	0
GC_00004897	0
GC_00004898	0
GC_00004899	0
GC_00004900	0
GC_00004901	0
GC_00004902	0
GC_00004903	0
GC_00004904	0
GC_00004905	0
GC_00004906	0
GC_00004907	0
GC_00004908	0
GC_00004909	0
GC_00004910	0
GC_00004911	0
GC_00004912	0
GC_00004913	0
GC_00004914	0
GC_00004915	0
GC_00004916	0
GC_00004917	0
GC_00004918	0
GC_00004919	0
GC_00004920	0
GC_00004921	0
GC_00004922	0
GC_00004923	0
GC_00004924	0
GC_00004925	0
GC_00004926	0
GC_00004927	0
GC_00004928	0
GC_00004929	0
GC_00004930	0
GC_00004931	0
GC_00004932	0
GC_00004933	0
GC_00004934	0
GC_00004935	0
GC_00004936	0
GC_00004937	0
GC_00004938	0
GC_00004939	0
GC_00004940	0
GC_00004941	0
GC_00004942	0
GC_00004943	0
GC_00004944	0
GC_00004945	0
GC_00004946	0
GC_00004947	0
GC_00004948	0
GC_00004949	0
GC_00004950	0
GC_00004951	0
GC_00004952	0
GC_00004953	0
GC_00004954	0
GC_00004955	0
GC_00004956	0
GC_00004957	0
GC_00004958	0
GC_00004959	0
GC_00004960	0
GC_00004961	0
GC_00004962	0
GC_00004963	0
GC_00004964	0
GC_00004965	0
GC_00004966	0
GC_00004967	0
GC_00004968	0
GC_00004969	0
GC_00004970	0
GC_00004971	0
GC_00004972	0
GC_00004973	0
GC_00004974	0
GC_00004975	0
GC_00004976	0
GC_00004977	0
GC_00004978	0
GC_00004979	0
GC_00004980	0
GC_00004981	0
GC_00004982	0
GC_00004983	0
GC_00004984	0
GC_00004985	0
GC_00004986	0
GC_00004987	0
GC_00004988	0
GC_00004989	0
GC_00004990	0
GC_00004991	0
GC_00004992	0
GC_00004993	0
GC_00004994	0
GC_00004995	0
GC_00004996	0
GC_00004997	0
GC_00004998	0
GC_00004999	0
GC_00005000	0
GC_00005001	0
GC_00005002	0
GC_00005003	0
GC_00005004	0
GC_00005005	0
GC_00005006	0
GC_00005007	0
GC_00005008	0
GC_00005009	0
GC_00005010	0
GC_00005011	0
GC_00005012	0
GC_00005013	0
GC_00005014	0
GC_00005015	0
GC_00005016	0
GC_00005017	0
GC_00005018	0
GC_00005019	0
GC_00005020	0
GC_00005021	0
GC_00005022	0
GC_00005023	0
GC_00005024	0
GC_00005025	0
GC_00005026	0
GC_00005027	0
GC_00005028	0
GC_00005029	0
GC_00005030	0
GC_00005031	0
GC_00005032	0
GC_00005033	0
GC_00005034	0
GC_00005035	0
GC_00005036	0
GC_00005037	0
GC_00005038	0
GC_00005039	0
GC_00005040	0
GC_00005041	0
GC_00005042	0
GC_00005043	0
GC_00005044	0
GC_00005045	0
GC_00005046	0
GC_00005047	0
GC_00005048	0
GC_00005049	0
GC_00005050	0
GC_00005051	0
GC_00005052	0
GC_00005053	0
GC_00005054	0
GC_00005055	0
GC_00005056	0
GC_00005057	0
GC_00005058	0
GC_00005059	0
GC_00005060	0
GC_00005061	0
GC_00005062	0
GC_00005063	0
GC_00005064	0
GC_00005065	0
GC_00005066	0
GC_00005067	0
GC_00005068	0
GC_00005069	0
GC_00005070	0
GC_00005071	0
GC_00005072	0
GC_00005073	0
GC_00005074	0
GC_00005075	0
GC_00005076	0
GC_00005077	0
GC_00005078	0
GC_00005079	0
GC_00005080	0
GC_00005081	0
GC_00005082	0
GC_00005083	0
GC_00005084	0
GC_00005085	0
GC_00005086	0
GC_00005087	0
GC_00005088	0
GC_00005089	0
GC_00005090	0
GC_00005091	0
GC_00005092	0
GC_00005093	0
GC_00005094	0
GC_00005095	0
GC_00005096	0
GC_00005097	0
GC_00005098	0
GC_00005099	0
GC_00005100	0
GC_00005101	0
GC_00005102	0
GC_00005103	0
GC_00005104	0
GC_00005105	0
GC_00005106	0
GC_00005107	0
GC_00005108	0
GC_00005109	0
GC_00005110	0
GC_00005111	0
GC_00005112	0
GC_00005113	0
GC_00005114	0
GC_00005115	0
GC_00005116	0
GC_00005117	0
GC_00005118	0
GC_00005119	0
GC_00005120	0
GC_00005121	0
GC_00005122	0
GC_00005123	0
GC_00005124	0
GC_00005125	0
GC_00005126	0
GC_00005127	0
GC_00005128	0
GC_00005129	0
GC_00005130	0
GC_00005131	0
GC_00005132	0
GC_00005133	0
GC_00005134	0
GC_00005135	0
GC_00005136	0
GC_00005137	0
GC_00005138	0
GC_00005139	0
GC_00005140	0
GC_00005141	0
GC_00005142	0
GC_00005143	0
GC_00005144	0
GC_00005145	0
GC_00005146	0
GC_00005147	0
GC_00005148	0
GC_00005149	0
GC_00005150	0
GC_00005151	0
GC_00005152	0
GC_00005153	0
GC_00005154	0
GC_00005155	0
GC_00005156	0
GC_00005157	0
GC_00005158	0
GC_00005159	0
GC_00005160	0
GC_00005161	0
GC_00005162	0
GC_00005163	0
GC_00005164	0
GC_00005165	0
GC_00005166	0
GC_00005167	0
GC_00005168	0
GC_00005169	0
GC_00005170	0
GC_00005171	0
GC_00005172	0
GC_00005173	0
GC_00005174	0
GC_00005175	0
GC_00005176	0
GC_00005177	0
GC_00005178	0
GC_00005179	0
GC_00005180	0
GC_00005181	0
GC_00005182	0
GC_00005183	0
GC_00005184	0
GC_00005185	0
GC_00005186	0
GC_00005187	0
GC_00005188	0
GC_00005189	0
GC_00005190	0
GC_00005191	0
GC_00005192	0
GC_00005193	0
GC_00005194	0
GC_00005195	0
GC_00005196	0
GC_00005197	0
GC_00005198	0
GC_00005199	0
GC_00005200	0
GC_00005201	0
GC_00005202	0
GC_00005203	0
GC_00005204	0
GC_00005205	0
GC_00005206	0
GC_00005207	0
GC_00005208	0
GC_00005209	0
GC_00005210	0
GC_00005211	0
GC_00005212	0
GC_00005213	0
GC_00005214	0
GC_00005215	0
GC_00005216	0
GC_00005217	0
GC_00005218	0
GC_00005219	0
GC_00005220	0
GC_00005221	0
GC_00005222	0
GC_00005223	0
GC_00005224	0
GC_00005225	0
GC_00005226	0
GC_00005227	0
GC_00005228	0
GC_00005229	0
GC_00005230	0
GC_00005231	0
GC_00005232	0
GC_00005233	0
GC_00005234	0
GC_00005235	0
GC_00005236	0
GC_00005237	0
GC_00005238	0
GC_00005239	0
GC_00005240	0
GC_00005241	0
GC_00005242	0
GC_00005243	0
GC_00005244	0
GC_00005245	0
GC_00005246	0
GC_00005247	0
GC_00005248	0
GC_00005249	0
GC_00005250	0
GC_00005251	0
GC_00005252	0
GC_00005253	0
GC_00005254	0
GC_00005255	0
GC_00005256	0
GC_00005257	0
GC_00005258	0
GC_00005259	0
GC_00005260	0
GC_00005261	0
GC_00005262	0
GC_00005263	0
GC_00005264	0
GC_00005265	0
GC_00005266	0
GC_00005267	0
GC_00005268	0
GC_00005269	0
GC_00005270	0
GC_00005271	0
GC_00005272	0
GC_00005273	0
GC_00005274	0
GC_00005275	0
GC_00005276	0
GC_00005277	0
GC_00005278	0
GC_00005279	0
GC_00005280	0
GC_00005281	0
GC_00005282	0
GC_00005283	0
GC_00005284	0
GC_00005285	0
GC_00005286	0
GC_00005287	0
GC_00005288	0
GC_00005289	0
GC_00005290	0
GC_00005291	0
GC_00005292	0
GC_00005293	0
GC_00005294	0
GC_00005295	0
GC_00005296	0
GC_00005297	0
GC_00005298	0
GC_00005299	0
GC_00005300	0
GC_00005301	0
GC_00005302	0
GC_00005303	0
GC_00005304	0
GC_00005305	0
GC_00005306	0
GC_00005307	0
GC_00005308	0
GC_00005309	0
GC_00005310	0
GC_00005311	0
GC_00005312	0
GC_00005313	0
GC_00005314	0
GC_00005315	0
GC_00005316	0
GC_00005317	0
GC_00005318	0
GC_00005319	0
GC_00005320	0
GC_00005321	0
GC_00005322	0
GC_00005323	0
GC_00005324	0
GC_00005325	0
GC_00005326	0
GC_00005327	0
GC_00005328	0
GC_00005329	0
GC_00005330	0
GC_00005331	0
GC_00005332	0
GC_00005333	0
GC_00005334	0
GC_00005335	0
GC_00005336	0
GC_00005337	0
GC_00005338	0
GC_00005339	0
GC_00005340	0
GC_00005341	0
GC_00005342	0
GC_00005343	0
GC_00005344	0
GC_00005345	0
GC_00005346	0
GC_00005347	0
GC_00005348	0
GC_00005349	0
GC_00005350	0
GC_00005351	0
GC_00005352	0
GC_00005353	0
GC_00005354	0
GC_00005355	0
GC_00005356	0
GC_00005357	0
GC_00005358	0
GC_00005359	0
GC_00005360	0
GC_00005361	0
GC_00005362	0
GC_00005363	0
GC_00005364	0
GC_00005365	0
GC_00005366	0
GC_00005367	0
GC_00005368	0
GC_00005369	0
GC_00005370	0
GC_00005371	0
GC_00005372	0
GC_00005373	0
GC_00005374	0
GC_00005375	0
GC_00005376	0
GC_00005377	0
GC_00005378	0
GC_00005379	0
GC_00005380	0
GC_00005381	0
GC_00005382	0
GC_00005383	0
GC_00005384	0
GC_00005385	0
GC_00005386	0
GC_00005387	0
GC_00005388	0
GC_00005389	0
GC_00005390	0
GC_00005391	0
GC_00005392	0
GC_00005393	0
GC_00005394	0
GC_00005395	0
GC_00005396	0
GC_00005397	0
GC_00005398	0
GC_00005399	0
GC_00005400	0
GC_00005401	0
GC_00005402	0
GC_00005403	0
GC_00005404	0
GC_00005405	0
GC_00005406	0
GC_00005407	0
GC_00005408	0
GC_00005409	0
GC_00005410	0
GC_00005411	0
GC_00005412	0
GC_00005413	0
GC_00005414	0
GC_00005415	0
GC_00005416	0
GC_00005417	0
GC_00005418	0
GC_00005419	0
GC_00005420	0
GC_00005421	0
GC_00005422	0
GC_00005423	0
GC_00005424	0
GC_00005425	0
GC_00005426	0
GC_00005427	0
GC_00005428	0
GC_00005429	0
GC_00005430	0
GC_00005431	0
GC_00005432	0
GC_00005433	0
GC_00005434	0
GC_00005435	0
GC_00005436	0
GC_00005437	0
GC_00005438	0
GC_00005439	0
GC_00005440	0
GC_00005441	0
GC_00005442	0
GC_00005443	0
GC_00005444	0
GC_00005445	0
GC_00005446	0
GC_00005447	0
GC_00005448	0
GC_00005449	0
GC_00005450	0
GC_00005451	0
GC_00005452	0
GC_00005453	0
GC_00005454	0
GC_00005455	0
GC_00005456	0
GC_00005457	0
GC_00005458	0
GC_00005459	0
GC_00005460	0
GC_00005461	0
GC_00005462	0
GC_00005463	0
GC_00005464	0
GC_00005465	0
GC_00005466	0
GC_00005467	0
GC_00005468	0
GC_00005469	0
GC_00005470	0
GC_00005471	0
GC_00005472	0
GC_00005473	0
GC_00005474	0
GC_00005475	0
GC_00005476	0
GC_00005477	0
GC_00005478	0
GC_00005479	0
GC_00005480	0
GC_00005481	0
GC_00005482	0
GC_00005483	0
GC_00005484	0
GC_00005485	0
GC_00005486	0
GC_00005487	0
GC_00005488	0
GC_00005489	0
GC_00005490	0
GC_00005491	0
GC_00005492	0
GC_00005493	0
GC_00005494	0
GC_00005495	0
GC_00005496	0
GC_00005497	0
GC_00005498	0
GC_00005499	0
GC_00005500	0
GC_00005501	0
GC_00005502	0
GC_00005503	0
GC_00005504	0
GC_00005505	0
GC_00005506	0
GC_00005507	0
GC_00005508	0
GC_00005509	0
GC_00005510	0
GC_00005511	0
GC_00005512	0
GC_00005513	0
GC_00005514	0
GC_00005515	0
GC_00005516	0
GC_00005517	0
GC_00005518	0
GC_00005519	0
GC_00005520	0
GC_00005521	0
GC_00005522	0
GC_00005523	0
GC_00005524	0
GC_00005525	0
GC_00005526	0
GC_00005527	0
GC_00005528	0
GC_00005529	0
GC_00005530	0
GC_00005531	0
GC_00005532	0
GC_00005533	0
GC_00005534	0
GC_00005535	0
GC_00005536	0
GC_00005537	0
GC_00005538	0
GC_00005539	0
GC_00005540	0
GC_00005541	0
GC_00005542	0
GC_00005543	0
GC_00005544	0
GC_00005545	0
GC_00005546	0
GC_00005547	0
GC_00005548	0
GC_00005549	0
GC_00005550	0
GC_00005551	0
GC_00005552	0
GC_00005553	0
GC_00005554	0
GC_00005555	0
GC_00005556	0
GC_00005557	0
GC_00005558	0
GC_00005559	0
GC_00005560	0
GC_00005561	0
GC_00005562	0
GC_00005563	0
GC_00005564	0
GC_00005565	0
GC_00005566	0
GC_00005567	0
GC_00005568	0
GC_00005569	0
GC_00005570	0
GC_00005571	0
GC_00005572	0
GC_00005573	0
GC_00005574	0
GC_00005575	0
GC_00005576	0
GC_00005577	0
GC_00005578	0
GC_00005579	0
GC_00005580	0
GC_00005581	0
GC_00005582	0
GC_00005583	0
GC_00005584	0
GC_00005585	0
GC_00005586	0
GC_00005587	0
GC_00005588	0
GC_00005589	0
GC_00005590	0
GC_00005591	0
GC_00005592	0
GC_00005593	0
GC_00005594	0
GC_00005595	0
GC_00005596	0
GC_00005597	0
GC_00005598	0
GC_00005599	0
GC_00005600	0
GC_00005601	0
GC_00005602	0
GC_00005603	0
GC_00005604	0
GC_00005605	0
GC_00005606	0
GC_00005607	0
GC_00005608	0
GC_00005609	0
GC_00005610	0
GC_00005611	0
GC_00005612	0
GC_00005613	0
GC_00005614	0
GC_00005615	0
GC_00005616	0
GC_00005617	0
GC_00005618	0
GC_00005619	0
GC_00005620	0
GC_00005621	0
GC_00005622	0
GC_00005623	0
GC_00005624	0
GC_00005625	0
GC_00005626	0
GC_00005627	0
GC_00005628	0
GC_00005629	0
GC_00005630	0
GC_00005631	0
GC_00005632	0
GC_00005633	0
GC_00005634	0
GC_00005635	0
GC_00005636	0
GC_00005637	0
GC_00005638	0
GC_00005639	0
GC_00005640	0
GC_00005641	0
GC_00005642	0
GC_00005643	0
GC_00005644	0
GC_00005645	0
GC_00005646	0
GC_00005647	0
GC_00005648	0
GC_00005649	0
GC_00005650	0
GC_00005651	0
GC_00005652	0
GC_00005653	0
GC_00005654	0
GC_00005655	0
GC_00005656	0
GC_00005657	0
GC_00005658	0
GC_00005659	0
GC_00005660	0
GC_00005661	0
GC_00005662	0
GC_00005663	0
GC_00005664	0
GC_00005665	0
GC_00005666	0
GC_00005667	0
GC_00005668	0
GC_00005669	0
GC_00005670	0
GC_00005671	0
GC_00005672	0
GC_00005673	0
GC_00005674	0
GC_00005675	0
GC_00005676	0
GC_00005677	0
GC_00005678	0
GC_00005679	0
GC_00005680	0
GC_00005681	0
GC_00005682	0
GC_00005683	0
GC_00005684	0
GC_00005685	0
GC_00005686	0
GC_00005687	0
GC_00005688	0
GC_00005689	0
GC_00005690	0
GC_00005691	0
GC_00005692	0
GC_00005693	0
GC_00005694	0
GC_00005695	0
GC_00005696	0
GC_00005697	0
GC_00005698	0
GC_00005699	0
GC_00005700	0
GC_00005701	0
GC_00005702	0
GC_00005703	0
GC_00005704	0
GC_00005705	0
GC_00005706	0
GC_00005707	0
GC_00005708	0
GC_00005709	0
GC_00005710	0
GC_00005711	0
GC_00005712	0
GC_00005713	0
GC_00005714	0
GC_00005715	0
GC_00005716	0
GC_00005717	0
GC_00005718	0
GC_00005719	0
GC_00005720	0
GC_00005721	0
GC_00005722	0
GC_00005723	0
GC_00005724	0
GC_00005725	0
GC_00005726	0
GC_00005727	0
GC_00005728	0
GC_00005729	0
GC_00005730	0
GC_00005731	0
GC_00005732	0
GC_00005733	0
GC_00005734	0
GC_00005735	0
GC_00005736	0
GC_00005737	0
GC_00005738	0
GC_00005739	0
GC_00005740	0
GC_00005741	0
GC_00005742	0
GC_00005743	0
GC_00005744	0
GC_00005745	0
GC_00005746	0
GC_00005747	0
GC_00005748	0
GC_00005749	0
GC_00005750	0
GC_00005751	0
GC_00005752	0
GC_00005753	0
GC_00005754	0
GC_00005755	0
GC_00005756	0
GC_00005757	0
GC_00005758	0
GC_00005759	0
GC_00005760	0
GC_00005761	0
GC_00005762	0
GC_00005763	0
GC_00005764	0
GC_00005765	0
GC_00005766	0
GC_00005767	0
GC_00005768	0
GC_00005769	0
GC_00005770	0
GC_00005771	0
GC_00005772	0
GC_00005773	0
GC_00005774	0
GC_00005775	0
GC_00005776	0
GC_00005777	0
GC_00005778	0
GC_00005779	0
GC_00005780	0
GC_00005781	0
GC_00005782	0
GC_00005783	0
GC_00005784	0
GC_00005785	0
GC_00005786	0
GC_00005787	0
GC_00005788	0
GC_00005789	0
GC_00005790	0
GC_00005791	0
GC_00005792	0
GC_00005793	0
GC_00005794	0
GC_00005795	0
GC_00005796	0
GC_00005797	0
GC_00005798	0
GC_00005799	0
GC_00005800	0
GC_00005801	0
GC_00005802	0
GC_00005803	0
GC_00005804	0
GC_00005805	0
GC_00005806	0
GC_00005807	0
GC_00005808	0
GC_00005809	0
GC_00005810	0
GC_00005811	0
GC_00005812	0
GC_00005813	0
GC_00005814	0
GC_00005815	0
GC_00005816	0
GC_00005817	0
GC_00005818	0
GC_00005819	0
GC_00005820	0
GC_00005821	0
GC_00005822	0
GC_00005823	0
GC_00005824	0
GC_00005825	0
GC_00005826	0
GC_00005827	0
GC_00005828	0
GC_00005829	0
GC_00005830	0
GC_00005831	0
GC_00005832	0
GC_00005833	0
GC_00005834	0
GC_00005835	0
GC_00005836	0
GC_00005837	0
GC_00005838	0
GC_00005839	0
GC_00005840	0
GC_00005841	0
GC_00005842	0
GC_00005843	0
GC_00005844	0
GC_00005845	0
GC_00005846	0
GC_00005847	0
GC_00005848	0
GC_00005849	0
GC_00005850	0
GC_00005851	0
GC_00005852	0
GC_00005853	0
GC_00005854	0
GC_00005855	0
GC_00005856	0
GC_00005857	0
GC_00005858	0
GC_00005859	0
GC_00005860	0
GC_00005861	0
GC_00005862	0
GC_00005863	0
GC_00005864	0
GC_00005865	0
GC_00005866	0
GC_00005867	0
GC_00005868	0
GC_00005869	0
GC_00005870	0
GC_00005871	0
GC_00005872	0
GC_00005873	0
GC_00005874	0
GC_00005875	0
GC_00005876	0
GC_00005877	0
GC_00005878	0
GC_00005879	0
GC_00005880	0
GC_00005881	0
GC_00005882	0
GC_00005883	0
GC_00005884	0
GC_00005885	0
GC_00005886	0
GC_00005887	0
GC_00005888	0
GC_00005889	0
GC_00005890	0
GC_00005891	0
GC_00005892	0
GC_00005893	0
GC_00005894	0
GC_00005895	0
GC_00005896	0
GC_00005897	0
GC_00005898	0
GC_00005899	0
GC_00005900	0
GC_00005901	0
GC_00005902	0
GC_00005903	0
GC_00005904	0
GC_00005905	0
GC_00005906	0
GC_00005907	0
GC_00005908	0
GC_00005909	0
GC_00005910	0
GC_00005911	0
GC_00005912	0
GC_00005913	0
GC_00005914	0
GC_00005915	0
GC_00005916	0
GC_00005917	0
GC_00005918	0
GC_00005919	0
GC_00005920	0
GC_00005921	0
GC_00005922	0
GC_00005923	0
GC_00005924	0
GC_00005925	0
GC_00005926	0
GC_00005927	0
GC_00005928	0
GC_00005929	0
GC_00005930	0
GC_00005931	0
GC_00005932	0
GC_00005933	0
GC_00005934	0
GC_00005935	0
GC_00005936	0
GC_00005937	0
GC_00005938	0
GC_00005939	0
GC_00005940	0
GC_00005941	0
GC_00005942	0
GC_00005943	0
GC_00005944	0
GC_00005945	0
GC_00005946	0
GC_00005947	0
GC_00005948	0
GC_00005949	0
GC_00005950	0
GC_00005951	0
GC_00005952	0
GC_00005953	0
GC_00005954	0
GC_00005955	0
GC_00005956	0
GC_00005957	0
GC_00005958	0
GC_00005959	0
GC_00005960	0
GC_00005961	0
GC_00005962	0
GC_00005963	0
GC_00005964	0
GC_00005965	0
GC_00005966	0
GC_00005967	0
GC_00005968	0
GC_00005969	0
GC_00005970	0
GC_00005971	0
GC_00005972	0
GC_00005973	0
GC_00005974	0
GC_00005975	0
GC_00005976	0
GC_00005977	0
GC_00005978	0
GC_00005979	0
GC_00005980	0
GC_00005981	0
GC_00005982	0
GC_00005983	0
GC_00005984	0
GC_00005985	0
GC_00005986	0
GC_00005987	0
GC_00005988	0
GC_00005989	0
GC_00005990	0
GC_00005991	0
GC_00005992	0
GC_00005993	0
GC_00005994	0
GC_00005995	0
GC_00005996	0
GC_00005997	0
GC_00005998	0
GC_00005999	0
GC_00006000	0
GC_00006001	0
GC_00006002	0
GC_00006003	0
GC_00006004	0
GC_00006005	0
GC_00006006	0
GC_00006007	0
GC_00006008	0
GC_00006009	0
GC_00006010	0
GC_00006011	0
GC_00006012	0
GC_00006013	0
GC_00006014	0
GC_00006015	0
GC_00006016	0
GC_00006017	0
GC_00006018	0
GC_00006019	0
GC_00006020	0
GC_00006021	0
GC_00006022	0
GC_00006023	0
GC_00006024	0
GC_00006025	0
GC_00006026	0
GC_00006027	0
GC_00006028	0
GC_00006029	0
GC_00006030	0
GC_00006031	0
GC_00006032	0
GC_00006033	0
GC_00006034	0
GC_00006035	0
GC_00006036	0
GC_00006037	0
GC_00006038	0
GC_00006039	0
GC_00006040	0
GC_00006041	0
GC_00006042	0
GC_00006043	0
GC_00006044	0
GC_00006045	0
GC_00006046	0
GC_00006047	0
GC_00006048	0
GC_00006049	0
GC_00006050	0
GC_00006051	0
GC_00006052	0
GC_00006053	0
GC_00006054	0
GC_00006055	0
GC_00006056	0
GC_00006057	0
GC_00006058	0
GC_00006059	0
GC_00006060	0
GC_00006061	0
GC_00006062	0
GC_00006063	0
GC_00006064	0
GC_00006065	0
GC_00006066	0
GC_00006067	0
GC_00006068	0
GC_00006069	0
GC_00006070	0
GC_00006071	0
GC_00006072	0
GC_00006073	0
GC_00006074	0
GC_00006075	0
GC_00006076	0
GC_00006077	0
GC_00006078	0
GC_00006079	0
GC_00006080	0
GC_00006081	0
GC_00006082	0
GC_00006083	0
GC_00006084	0
GC_00006085	0
GC_00006086	0
GC_00006087	0
GC_00006088	0
GC_00006089	0
GC_00006090	0
GC_00006091	0
GC_00006092	0
GC_00006093	0
GC_00006094	0
GC_00006095	0
GC_00006096	0
GC_00006097	0
GC_00006098	0
GC_00006099	0
GC_00006100	0
GC_00006101	0
GC_00006102	0
GC_00006103	0
GC_00006104	0
GC_00006105	0
GC_00006106	0
GC_00006107	0
GC_00006108	0
GC_00006109	0
GC_00006110	0
GC_00006111	0
GC_00006112	0
GC_00006113	0
GC_00006114	0
GC_00006115	0
GC_00006116	0
GC_00006117	0
GC_00006118	0
GC_00006119	0
GC_00006120	0
GC_00006121	0
GC_00006122	0
GC_00006123	0
GC_00006124	0
GC_00006125	0
GC_00006126	0
GC_00006127	0
GC_00006128	0
GC_00006129	0
GC_00006130	0
GC_00006131	0
GC_00006132	0
GC_00006133	0
GC_00006134	0
GC_00006135	0
GC_00006136	0
GC_00006137	0
GC_00006138	0
GC_00006139	0
GC_00006140	0
GC_00006141	0
GC_00006142	0
GC_00006143	0
GC_00006144	0
GC_00006145	0
GC_00006146	0
GC_00006147	0
GC_00006148	0
GC_00006149	0
GC_00006150	0
GC_00006151	0
GC_00006152	0
GC_00006153	0
GC_00006154	0
GC_00006155	0
GC_00006156	0
GC_00006157	0
GC_00006158	0
GC_00006159	0
GC_00006160	0
GC_00006161	0
GC_00006162	0
GC_00006163	0
GC_00006164	0
GC_00006165	0
GC_00006166	0
GC_00006167	0
GC_00006168	0
GC_00006169	0
GC_00006170	0
GC_00006171	0
GC_00006172	0
GC_00006173	0
GC_00006174	0
GC_00006175	0
GC_00006176	0
GC_00006177	0
GC_00006178	0
GC_00006179	0
GC_00006180	0
GC_00006181	0
GC_00006182	0
GC_00006183	0
GC_00006184	0
GC_00006185	0
GC_00006186	0
GC_00006187	0
GC_00006188	0
GC_00006189	0
GC_00006190	0
GC_00006191	0
GC_00006192	0
GC_00006193	0
GC_00006194	0
GC_00006195	0
GC_00006196	0
GC_00006197	0
GC_00006198	0
GC_00006199	0
GC_00006200	0
GC_00006201	0
GC_00006202	0
GC_00006203	0
GC_00006204	0
GC_00006205	0
GC_00006206	0
GC_00006207	0
GC_00006208	0
GC_00006209	0
GC_00006210	0
GC_00006211	0
GC_00006212	0
GC_00006213	0
GC_00006214	0
GC_00006215	0
GC_00006216	0
