"module","module_name.x","KMM289_pathwise_module_completeness","KMM358_pathwise_module_completeness","KMM366_pathwise_module_completeness","KMM289_stepwise_module_completeness","KMM358_stepwise_module_completeness","KMM366_stepwise_module_completeness","has_na_pathwise","pathwise_difference","same_pathwise","module_name.y","module_class","module_category","module_subcategory"
"M00950","Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin",0.75,0.75,0.75,0.75,0.75,0.75,FALSE,0,TRUE,"Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00950","Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin",0.75,0.75,0.75,0.75,0.75,0.75,FALSE,0,TRUE,"Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00573","Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",0.6,0.6,0.6,0.6,0.6,0.6,FALSE,0,TRUE,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00573","Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",0.6,0.6,0.6,0.6,0.6,0.6,FALSE,0,TRUE,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00573","Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",0.6,0.6,0.6,0.6,0.6,0.6,FALSE,0,TRUE,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00577","Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00577","Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00577","Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00881","Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H",1,1,1,1,1,1,FALSE,0,TRUE,"Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00881","Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H",1,1,1,1,1,1,FALSE,0,TRUE,"Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00881","Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H",1,1,1,1,1,1,FALSE,0,TRUE,"Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00882","Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00882","Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00882","Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00883","Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00883","Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00883","Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00884","Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00884","Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00884","Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00126","Tetrahydrofolate biosynthesis, GTP => THF",1,1,1,1,1,1,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00126","Tetrahydrofolate biosynthesis, GTP => THF",1,1,1,1,1,1,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00126","Tetrahydrofolate biosynthesis, GTP => THF",1,1,1,1,1,1,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00840","Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00840","Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00840","Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00841","Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00841","Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00841","Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00842","Tetrahydrobiopterin biosynthesis, GTP => BH4",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Tetrahydrobiopterin biosynthesis, GTP => BH4","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00842","Tetrahydrobiopterin biosynthesis, GTP => BH4",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Tetrahydrobiopterin biosynthesis, GTP => BH4","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00842","Tetrahydrobiopterin biosynthesis, GTP => BH4",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Tetrahydrobiopterin biosynthesis, GTP => BH4","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00843","L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00843","L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00843","L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor",1,1,1,1,1,1,FALSE,0,TRUE,"Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor",1,1,1,1,1,1,FALSE,0,TRUE,"Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor",1,1,1,1,1,1,FALSE,0,TRUE,"Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00988","PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine",1,1,1,1,1,1,FALSE,0,TRUE,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00988","PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine",1,1,1,1,1,1,FALSE,0,TRUE,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00988","PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine",1,1,1,1,1,1,FALSE,0,TRUE,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00140","C1-unit interconversion, prokaryotes",1,1,1,1,1,1,FALSE,0,TRUE,"C1-unit interconversion, prokaryotes","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00140","C1-unit interconversion, prokaryotes",1,1,1,1,1,1,FALSE,0,TRUE,"C1-unit interconversion, prokaryotes","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00140","C1-unit interconversion, prokaryotes",1,1,1,1,1,1,FALSE,0,TRUE,"C1-unit interconversion, prokaryotes","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00141","C1-unit interconversion, eukaryotes",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C1-unit interconversion, eukaryotes","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00141","C1-unit interconversion, eukaryotes",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C1-unit interconversion, eukaryotes","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00141","C1-unit interconversion, eukaryotes",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C1-unit interconversion, eukaryotes","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00846","Siroheme biosynthesis, glutamyl-tRNA => siroheme",1,1,1,1,1,1,FALSE,0,TRUE,"Siroheme biosynthesis, glutamyl-tRNA => siroheme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00846","Siroheme biosynthesis, glutamyl-tRNA => siroheme",1,1,1,1,1,1,FALSE,0,TRUE,"Siroheme biosynthesis, glutamyl-tRNA => siroheme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00846","Siroheme biosynthesis, glutamyl-tRNA => siroheme",1,1,1,1,1,1,FALSE,0,TRUE,"Siroheme biosynthesis, glutamyl-tRNA => siroheme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00868","Heme biosynthesis, animals and fungi, glycine => heme",0.75,0.75,0.75,0.75,0.75,0.75,FALSE,0,TRUE,"Heme biosynthesis, animals and fungi, glycine => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00868","Heme biosynthesis, animals and fungi, glycine => heme",0.75,0.75,0.75,0.75,0.75,0.75,FALSE,0,TRUE,"Heme biosynthesis, animals and fungi, glycine => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00868","Heme biosynthesis, animals and fungi, glycine => heme",0.75,0.75,0.75,0.75,0.75,0.75,FALSE,0,TRUE,"Heme biosynthesis, animals and fungi, glycine => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00121","Heme biosynthesis, plants and bacteria, glutamate => heme",1,1,1,1,1,1,FALSE,0,TRUE,"Heme biosynthesis, plants and bacteria, glutamate => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00121","Heme biosynthesis, plants and bacteria, glutamate => heme",1,1,1,1,1,1,FALSE,0,TRUE,"Heme biosynthesis, plants and bacteria, glutamate => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00121","Heme biosynthesis, plants and bacteria, glutamate => heme",1,1,1,1,1,1,FALSE,0,TRUE,"Heme biosynthesis, plants and bacteria, glutamate => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00926","Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme",0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,FALSE,0,TRUE,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00926","Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme",0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,FALSE,0,TRUE,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00926","Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme",0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,FALSE,0,TRUE,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00924","Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide",0.166666666666667,0.166666666666667,0.166666666666667,0.0909090909090909,0.0909090909090909,0.0909090909090909,FALSE,0,TRUE,"Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00924","Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide",0.166666666666667,0.166666666666667,0.166666666666667,0.0909090909090909,0.0909090909090909,0.0909090909090909,FALSE,0,TRUE,"Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00924","Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide",0.166666666666667,0.166666666666667,0.166666666666667,0.0909090909090909,0.0909090909090909,0.0909090909090909,FALSE,0,TRUE,"Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00925","Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,FALSE,0,TRUE,"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00925","Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,FALSE,0,TRUE,"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00925","Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,FALSE,0,TRUE,"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00122","Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00122","Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00122","Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00989","Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00989","Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00989","Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00116","Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00116","Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00116","Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",1,1,1,1,1,1,FALSE,0,TRUE,"Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00932","Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol",0.7,0.7,0.7,0.571428571428571,0.571428571428571,0.571428571428571,FALSE,0,TRUE,"Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00932","Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol",0.7,0.7,0.7,0.571428571428571,0.571428571428571,0.571428571428571,FALSE,0,TRUE,"Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00932","Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol",0.7,0.7,0.7,0.571428571428571,0.571428571428571,0.571428571428571,FALSE,0,TRUE,"Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol","Pathway modules","Metabolism of cofactors and vitamins","Cofactor and vitamin metabolism"
"M00095","C5 isoprenoid biosynthesis, mevalonate pathway",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, mevalonate pathway","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00095","C5 isoprenoid biosynthesis, mevalonate pathway",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, mevalonate pathway","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00095","C5 isoprenoid biosynthesis, mevalonate pathway",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, mevalonate pathway","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00849","C5 isoprenoid biosynthesis, mevalonate pathway, archaea",0.3125,0.3125,0.3125,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00849","C5 isoprenoid biosynthesis, mevalonate pathway, archaea",0.3125,0.3125,0.3125,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00849","C5 isoprenoid biosynthesis, mevalonate pathway, archaea",0.3125,0.3125,0.3125,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway",1,1,1,1,1,1,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, non-mevalonate pathway","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
"M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway",1,1,1,1,1,1,FALSE,0,TRUE,"C5 isoprenoid biosynthesis, non-mevalonate pathway","Pathway modules","Biosynthesis of terpenoids and polyketides","Terpenoid backbone biosynthesis"
