gene_callers_id	source	accession	function	e_value
3313	Prokka:Prodigal	chiP	Chitoporin	0
3314	Prokka:Prodigal			0
3315	Prokka:Prodigal			0
3316	Prokka:Prodigal			0
3317	Prokka:Prodigal			0
3318	Prokka:Prodigal	smrA	putative DNA endonuclease SmrA	0
3319	Prokka:Prodigal		Thermostable carboxypeptidase 1	0
3320	Prokka:Prodigal			0
3321	Prokka:Prodigal			0
3322	Prokka:Prodigal			0
3323	Prokka:Prodigal			0
3324	Prokka:Prodigal			0
3325	Prokka:Prodigal			0
3326	Prokka:Prodigal	alkA	putative bifunctional transcriptional activator/DNA repair enzyme AlkA	0
3327	Prokka:Prodigal	ogt_1	Methylated-DNA--protein-cysteine methyltransferase	0
3328	Prokka:Prodigal		IS1595 family transposase ISAs23	0
3329	Prokka:Prodigal	rlhA_2	23S rRNA 5-hydroxycytidine synthase	0
3330	Prokka:Prodigal	leuE_2	Leucine efflux protein	0
3331	Prokka:Prodigal	syrM1	HTH-type transcriptional regulator SyrM 1	0
3332	Prokka:Prodigal	fabH2	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2	0
3333	Prokka:Prodigal			0
3334	Prokka:Prodigal	srrA_2	Transcriptional regulatory protein SrrA	0
3335	Prokka:Prodigal			0
3336	Prokka:Prodigal			0
3337	Prokka:Prodigal			0
3338	Prokka:Prodigal	cheW_2	Chemotaxis protein CheW	0
3339	Prokka:Prodigal			0
3340	Prokka:Prodigal	cheR	Chemotaxis protein methyltransferase	0
3341	Prokka:Prodigal	cheD	Chemoreceptor glutamine deamidase CheD	0
3342	Prokka:Prodigal	cheB_2	Protein-glutamate methylesterase/protein-glutamine glutaminase	0
3343	Prokka:Prodigal	pnp	Polyribonucleotide nucleotidyltransferase	0
3344	Prokka:Prodigal	rpsO	30S ribosomal protein S15	0
3345	Prokka:Prodigal	truB	tRNA pseudouridine synthase B	0
3346	Prokka:Prodigal	rbfA	Ribosome-binding factor A	0
3347	Prokka:Prodigal	infB	Translation initiation factor IF-2	0
3348	Prokka:Prodigal	nusA	Transcription termination/antitermination protein NusA	0
3349	Prokka:Prodigal	rimP	Ribosome maturation factor RimP	0
3350	Prokka:Prodigal	secG	Protein-export membrane protein SecG	0
3351	Prokka:Prodigal	tpiA_2	Triosephosphate isomerase	0
3352	Prokka:Prodigal	glmM_2	Phosphoglucosamine mutase	0
3353	Prokka:Prodigal	folP	Dihydropteroate synthase	0
3354	Prokka:Prodigal	ftsH_2	ATP-dependent zinc metalloprotease FtsH	0
3355	Prokka:Prodigal	rlmE	Ribosomal RNA large subunit methyltransferase E	0
3356	Prokka:Prodigal		RNA-binding protein	0
3357	Prokka:Prodigal			0
3358	Prokka:Prodigal	greA	Transcription elongation factor GreA	0
3359	Prokka:Prodigal			0
3360	Prokka:Prodigal	pomA_3	Chemotaxis protein PomA	0
3361	Prokka:Prodigal	xseB	Exodeoxyribonuclease 7 small subunit	0
3362	Prokka:Prodigal	ispA	Farnesyl diphosphate synthase	0
3363	Prokka:Prodigal	dxs	1-deoxy-D-xylulose-5-phosphate synthase	0
3364	Prokka:Prodigal	dppC_3	Dipeptide transport system permease protein DppC	0
3365	Prokka:Prodigal	dppB	Dipeptide transport system permease protein DppB	0
3366	Prokka:Prodigal	dppA_2	Periplasmic dipeptide transport protein	0
3367	Prokka:Prodigal	gsiA	Glutathione import ATP-binding protein GsiA	0
3368	Prokka:Prodigal	pgpA	Phosphatidylglycerophosphatase A	0
3369	Prokka:Prodigal	thiL	Thiamine-monophosphate kinase	0
3370	Prokka:Prodigal	nusB	Transcription antitermination protein NusB	0
3371	Prokka:Prodigal	ribE_1	6,7-dimethyl-8-ribityllumazine synthase	0
3372	Prokka:Prodigal	ribBA	Riboflavin biosynthesis protein RibBA	0
3373	Prokka:Prodigal	ribE_2	Riboflavin synthase	0
3374	Prokka:Prodigal	ribD	Riboflavin biosynthesis protein RibD	0
3375	Prokka:Prodigal	nrdR	Transcriptional repressor NrdR	0
3376	Prokka:Prodigal			0
3377	Prokka:Prodigal	glyA	Serine hydroxymethyltransferase	0
3378	Prokka:Prodigal			0
3379	Prokka:Prodigal	torS	Sensor protein TorS	0
3380	Prokka:Prodigal	torT	Periplasmic protein TorT	0
3381	Prokka:Prodigal			0
3382	Prokka:Prodigal	torR	TorCAD operon transcriptional regulatory protein TorR	0
3383	Prokka:Prodigal	torC_1	Cytochrome c-type protein TorC	0
3384	Prokka:Prodigal	torA	Trimethylamine-N-oxide reductase 1	0
3385	Prokka:Prodigal	torD_2	Chaperone protein TorD	0
3386	Prokka:Prodigal			0
3387	Prokka:Prodigal			0
3388	Prokka:Prodigal			0
3389	Prokka:Prodigal	acs_2	Acetyl-coenzyme A synthetase	0
3390	Prokka:Prodigal	aroQ	3-dehydroquinate dehydratase	0
3391	Prokka:Prodigal	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	0
3392	Prokka:Prodigal	accC	Biotin carboxylase	0
3393	Prokka:Prodigal	yhdT	putative membrane protein YhdT	0
3394	Prokka:Prodigal	panF	Sodium/pantothenate symporter	0
3395	Prokka:Prodigal	nagE	PTS system N-acetylglucosamine-specific EIICBA component	0
3396	Prokka:Prodigal	dmlR_9	HTH-type transcriptional regulator DmlR	0
3397	Prokka:Prodigal		Zinc-type alcohol dehydrogenase-like protein	0
3398	Prokka:Prodigal	prmA	Ribosomal protein L11 methyltransferase	0
3399	Prokka:Prodigal	cah	Carbonic anhydrase	0
3400	Prokka:Prodigal	ccp	Cytochrome c551 peroxidase	0
3401	Prokka:Prodigal	pip	Proline iminopeptidase	0
3402	Prokka:Prodigal	rraB	Regulator of ribonuclease activity B	0
3403	Prokka:Prodigal			0
3404	Prokka:Prodigal			0
3405	Prokka:Prodigal			0
3406	Prokka:Prodigal	aspT_2	Aspartate/alanine antiporter	0
3407	Prokka:Prodigal			0
3408	Prokka:Prodigal	panP	Aspartate 1-decarboxylase	0
3409	Prokka:Prodigal	yciB	Intracellular septation protein	0
3410	Prokka:Prodigal	yciI	Protein YciI	0
3411	Prokka:Prodigal	cysQ_2	3'(2'),5'-bisphosphate nucleotidase CysQ	0
3412	Prokka:Prodigal	srlR_2	Glucitol operon repressor	0
3413	Prokka:Prodigal	kbaZ	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ	0
3414	Prokka:Prodigal	agaS	D-galactosamine-6-phosphate deaminase AgaS	0
3415	Prokka:Prodigal	levE	PTS system fructose-specific EIIB component	0
3416	Prokka:Prodigal	agaC	N-acetylgalactosamine permease IIC component 1	0
3417	Prokka:Prodigal	manZ	PTS system mannose-specific EIID component	0
3418	Prokka:Prodigal	manX	PTS system mannose-specific EIIAB component	0
3419	Prokka:Prodigal	agaA	N-acetylgalactosamine-6-phosphate deacetylase	0
3420	Prokka:Prodigal	kbaY	D-tagatose-1,6-bisphosphate aldolase subunit KbaY	0
3421	Prokka:Prodigal	malX_2	PTS system maltose-specific EIICB component	0
3422	Prokka:Prodigal	patB_2	Cystathionine beta-lyase PatB	0
3423	Prokka:Prodigal	pdxJ	Pyridoxine 5'-phosphate synthase	0
3424	Prokka:Prodigal	recO	DNA repair protein RecO	0
3425	Prokka:Prodigal	era	GTPase Era	0
3426	Prokka:Prodigal	rnc	Ribonuclease 3	0
3427	Prokka:Prodigal	lepB	Signal peptidase I	0
3428	Prokka:Prodigal	lepA	Elongation factor 4	0
3429	Prokka:Prodigal	rseC	Protein RseC	0
3430	Prokka:Prodigal	rseB	Sigma-E factor regulatory protein RseB	0
3431	Prokka:Prodigal	rseA	Anti-sigma-E factor RseA	0
3432	Prokka:Prodigal	rpoE_2	ECF RNA polymerase sigma-E factor	0
3433	Prokka:Prodigal	nadB	L-aspartate oxidase	0
3434	Prokka:Prodigal			0
3435	Prokka:Prodigal	sdhE	FAD assembly factor SdhE	0
3436	Prokka:Prodigal	ygfZ	tRNA-modifying protein YgfZ	0
3437	Prokka:Prodigal	yhaJ_3	HTH-type transcriptional regulator YhaJ	0
3438	Prokka:Prodigal			0
3439	Prokka:Prodigal			0
3440	Prokka:Prodigal	cutA	Divalent-cation tolerance protein CutA	0
3441	Prokka:Prodigal	dsbD_1	Thiol:disulfide interchange protein DsbD	0
3442	Prokka:Prodigal			0
3443	Prokka:Prodigal			0
3444	Prokka:Prodigal			0
3445	Prokka:Prodigal	puuB_4	Gamma-glutamylputrescine oxidoreductase	0
3446	Prokka:Prodigal	fbaA	Fructose-bisphosphate aldolase class 2	0
3447	Prokka:Prodigal	pgk	Phosphoglycerate kinase	0
3448	Prokka:Prodigal	epd	D-erythrose-4-phosphate dehydrogenase	0
3449	Prokka:Prodigal	mak	Fructokinase	0
3450	Prokka:Prodigal	hemE	Uroporphyrinogen decarboxylase	0
3451	Prokka:Prodigal	nudC_1	NADH pyrophosphatase	0
3452	Prokka:Prodigal	putA	Bifunctional protein PutA	0
3453	Prokka:Prodigal			0
3454	Prokka:Prodigal			0
3455	Prokka:Prodigal			0
3456	Prokka:Prodigal	glnE	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme	0
3457	Prokka:Prodigal			0
3458	Prokka:Prodigal			0
3459	Prokka:Prodigal			0
3460	Prokka:Prodigal	basR	Transcriptional regulatory protein BasR	0
3461	Prokka:Prodigal			0
3462	Prokka:Prodigal			0
3463	Prokka:Prodigal	nudC_2	NADH pyrophosphatase	0
3464	Prokka:Prodigal			0
3465	Prokka:Prodigal			0
3466	Prokka:Prodigal	groL	60 kDa chaperonin	0
3467	Prokka:Prodigal	groS	10 kDa chaperonin	0
3468	Prokka:Prodigal	yeeO_2	putative FMN/FAD exporter YeeO	0
3469	Prokka:Prodigal			0
3470	Prokka:Prodigal	aspA_2	Aspartate ammonia-lyase	0
3471	Prokka:Prodigal	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	0
3472	Prokka:Prodigal	tsaD	tRNA N6-adenosine threonylcarbamoyltransferase	0
3473	Prokka:Prodigal	rpsU	30S ribosomal protein S21	0
3474	Prokka:Prodigal	yqeY	putative protein YqeY	0
3475	Prokka:Prodigal	dnaG	DNA primase	0
3476	Prokka:Prodigal	rpoD	RNA polymerase sigma factor RpoD	0
3477	Prokka:Prodigal			0
3478	Prokka:Prodigal			0
3479	Prokka:Prodigal			0
3480	Prokka:Prodigal			0
3481	Prokka:Prodigal			0
3482	Prokka:Prodigal			0
3483	Prokka:Prodigal			0
3484	Prokka:Prodigal			0
3485	Prokka:Prodigal			0
3486	Prokka:Prodigal			0
3487	Prokka:Prodigal			0
3488	Prokka:Prodigal			0
3489	Prokka:Prodigal			0
3490	Prokka:Prodigal	purD	Phosphoribosylamine--glycine ligase	0
3491	Prokka:Prodigal	purH	Bifunctional purine biosynthesis protein PurH	0
3492	Prokka:Prodigal	zntR_2	HTH-type transcriptional regulator ZntR	0
3493	Prokka:Prodigal			0
3494	Prokka:Prodigal	hemW	Heme chaperone HemW	0
3495	Prokka:Prodigal	rdgB	dITP/XTP pyrophosphatase	0
3496	Prokka:Prodigal	mdtL_2	Multidrug resistance protein MdtL	0
3497	Prokka:Prodigal	ydgJ	putative oxidoreductase YdgJ	0
3498	Prokka:Prodigal			0
3499	Prokka:Prodigal	rimJ	[Ribosomal protein S5]-alanine N-acetyltransferase	0
3500	Prokka:Prodigal	ydaF	Putative ribosomal N-acetyltransferase YdaF	0
3501	Prokka:Prodigal	nprV	Neutral protease	0
3502	Prokka:Prodigal	argP_3	HTH-type transcriptional regulator ArgP	0
3503	Prokka:Prodigal	mdtH	Multidrug resistance protein MdtH	0
3504	Prokka:Prodigal			0
3505	Prokka:Prodigal			0
3506	Prokka:Prodigal			0
3507	Prokka:Prodigal			0
3508	Prokka:Prodigal	prfC	Peptide chain release factor RF3	0
3509	Prokka:Prodigal	baiA	3-alpha-hydroxycholanate dehydrogenase (NADP(+))	0
3510	Prokka:Prodigal			0
3511	Prokka:Prodigal	viaA	Protein ViaA	0
3512	Prokka:Prodigal	ravA	ATPase RavA	0
3513	Prokka:Prodigal			0
3514	Prokka:Prodigal	rimI	[Ribosomal protein S18]-alanine N-acetyltransferase	0
3515	Prokka:Prodigal			0
3516	Prokka:Prodigal		Long-chain-fatty-acid--CoA ligase FadD15	0
3517	Prokka:Prodigal	gshA	Glutamate--cysteine ligase	0
3518	Prokka:Prodigal			0
3519	Prokka:Prodigal	yqaA	Inner membrane protein YqaA	0
3520	Prokka:Prodigal		2-haloacrylate reductase	0
3521	Prokka:Prodigal			0
3522	Prokka:Prodigal			0
3523	Prokka:Prodigal			0
3524	Prokka:Prodigal			0
3525	Prokka:Prodigal	fpr	Flavodoxin/ferredoxin--NADP reductase	0
3526	Prokka:Prodigal	rplI	50S ribosomal protein L9	0
3527	Prokka:Prodigal	rpsR	30S ribosomal protein S18	0
3528	Prokka:Prodigal	rpsF	30S ribosomal protein S6	0
3529	Prokka:Prodigal	mntH	Divalent metal cation transporter MntH	0
3530	Prokka:Prodigal			0
3531	Prokka:Prodigal			0
3532	Prokka:Prodigal	hupA	DNA-binding protein HU-alpha	0
3533	Prokka:Prodigal	rsd	Regulator of sigma D	0
3534	Prokka:Prodigal			0
3535	Prokka:Prodigal	radA	DNA repair protein RadA	0
3536	Prokka:Prodigal			0
3537	Prokka:Prodigal			0
3538	Prokka:Prodigal	serB	Phosphoserine phosphatase	0
3539	Prokka:Prodigal			0
3540	Prokka:Prodigal	deoD	Purine nucleoside phosphorylase DeoD-type	0
3541	Prokka:Prodigal	deoB	Phosphopentomutase	0
3542	Prokka:Prodigal	deoA	Thymidine phosphorylase	0
3543	Prokka:Prodigal	deoC	Deoxyribose-phosphate aldolase	0
3544	Prokka:Prodigal			0
3545	Prokka:Prodigal	nupX_2	Putative nucleoside permease NupX	0
3546	Prokka:Prodigal	yjjV	putative metal-dependent hydrolase YjjV	0
3547	Prokka:Prodigal			0
3548	Prokka:Prodigal			0
3549	Prokka:Prodigal	luxS	S-ribosylhomocysteine lyase	0
3550	Prokka:Prodigal			0
3551	Prokka:Prodigal	glnB	Nitrogen regulatory protein P-II	0
3552	Prokka:Prodigal	nadE	Glutamine-dependent NAD(+) synthetase	0
3553	Prokka:Prodigal			0
3554	Prokka:Prodigal			0
3555	Prokka:Prodigal			0
3556	Prokka:Prodigal			0
3557	Prokka:Prodigal			0
3558	Prokka:Prodigal			0
3559	Prokka:Prodigal			0
3560	Prokka:Prodigal	pilE	Fimbrial protein	0
3561	Prokka:Prodigal	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	0
3562	Prokka:Prodigal	fkpB	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase	0
3563	Prokka:Prodigal	lspA	Lipoprotein signal peptidase	0
3564	Prokka:Prodigal	ileS	Isoleucine--tRNA ligase	0
3565	Prokka:Prodigal	ribF	Bifunctional riboflavin kinase/FMN adenylyltransferase	0
3566	Prokka:Prodigal	murJ	putative lipid II flippase MurJ	0
3567	Prokka:Prodigal	rpsT	30S ribosomal protein S20	0
3568	Prokka:Prodigal	hlyU	Transcriptional activator HlyU	0
3569	Prokka:Prodigal	nhaR_2	Transcriptional activator protein NhaR	0
3570	Prokka:Prodigal			0
3571	Prokka:Prodigal	nhaA	Na(+)/H(+) antiporter NhaA	0
3572	Prokka:Prodigal	thyA_1	Thymidylate synthase	0
3573	Prokka:Prodigal			0
3574	Prokka:Prodigal			0
3575	Prokka:Prodigal			0
3576	Prokka:Prodigal			0
3577	Prokka:Prodigal			0
3578	Prokka:Prodigal			0
3579	Prokka:Prodigal			0
3580	Prokka:Prodigal	hns_5	DNA-binding protein H-NS	0
3581	Prokka:Prodigal			0
3582	Prokka:Prodigal			0
3583	Prokka:Prodigal	valG	Validoxylamine A glucosyltransferase	0
3584	Prokka:Prodigal	dapH_2	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	0
3585	Prokka:Prodigal	hns_6	DNA-binding protein H-NS	0
3586	Prokka:Prodigal			0
3587	Prokka:Prodigal			0
3588	Prokka:Prodigal			0
3589	Prokka:Prodigal			0
3590	Prokka:Prodigal			0
3591	Prokka:Prodigal			0
3592	Prokka:Prodigal	chiA	putative bifunctional chitinase/lysozyme	0
3593	Prokka:Prodigal			0
3594	Prokka:Prodigal			0
3595	Prokka:Prodigal	ompA_7	Outer membrane protein A	0
3596	Prokka:Prodigal			0
3597	Prokka:Prodigal	bvgA	Virulence factors putative positive transcription regulator BvgA	0
3598	Prokka:Prodigal			0
3599	Prokka:Prodigal			0
3600	Prokka:Prodigal	thyA_2	Thymidylate synthase	0
3601	Prokka:Prodigal			0
3602	Prokka:Prodigal			0
3603	Prokka:Prodigal			0
3604	Prokka:Prodigal			0
3605	Prokka:Prodigal	xerC_4	Tyrosine recombinase XerC	0
3606	Prokka:Prodigal	thyA_3	Thymidylate synthase	0
3607	Prokka:Prodigal	lgt	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	0
3608	Prokka:Prodigal	ptsP	Phosphoenolpyruvate-dependent phosphotransferase system	0
3609	Prokka:Prodigal	rppH_2	RNA pyrophosphohydrolase	0
3610	Prokka:Prodigal	mutH	DNA mismatch repair protein MutH	0
3611	Prokka:Prodigal			0
3612	Prokka:Prodigal	rplS	50S ribosomal protein L19	0
3613	Prokka:Prodigal	trmD	tRNA (guanine-N(1)-)-methyltransferase	0
3614	Prokka:Prodigal	rimM	Ribosome maturation factor RimM	0
3615	Prokka:Prodigal	rpsP	30S ribosomal protein S16	0
3616	Prokka:Prodigal	ffh	Signal recognition particle protein	0
3617	Prokka:Prodigal	ypjD	Inner membrane protein YpjD	0
3618	Prokka:Prodigal			0
3619	Prokka:Prodigal	nsrR_1	HTH-type transcriptional repressor NsrR	0
3620	Prokka:Prodigal	hmp_2	Flavohemoprotein	0
3621	Prokka:Prodigal			0
3622	Prokka:Prodigal	mdh	Malate dehydrogenase	0
3623	Prokka:Prodigal	artM	Arginine ABC transporter permease protein ArtM	0
3624	Prokka:Prodigal	artQ	Arginine ABC transporter permease protein ArtQ	0
3625	Prokka:Prodigal	artI	Putative ABC transporter arginine-binding protein 2	0
3626	Prokka:Prodigal	artP	Arginine transport ATP-binding protein ArtP	0
3627	Prokka:Prodigal	argR_1	Arginine repressor	0
3628	Prokka:Prodigal	yfeX	Dye-decolorizing peroxidase YfeX	0
3629	Prokka:Prodigal	potA_4	Spermidine/putrescine import ATP-binding protein PotA	0
3630	Prokka:Prodigal			0
3631	Prokka:Prodigal	futA1	Iron uptake protein A1	0
3632	Prokka:Prodigal	glnK	Nitrogen regulatory protein P-II 2	0
3633	Prokka:Prodigal	arfB	Peptidyl-tRNA hydrolase ArfB	0
3634	Prokka:Prodigal	ogt_2	Methylated-DNA--protein-cysteine methyltransferase	0
3635	Prokka:Prodigal			0
3636	Prokka:Prodigal	yaaA	Peroxide stress resistance protein YaaA	0
3637	Prokka:Prodigal	pilT_2	Twitching mobility protein	0
3638	Prokka:Prodigal	pilT_3	Twitching mobility protein	0
3639	Prokka:Prodigal	yggS	Pyridoxal phosphate homeostasis protein	0
3640	Prokka:Prodigal	proC	Pyrroline-5-carboxylate reductase	0
3641	Prokka:Prodigal			0
3642	Prokka:Prodigal			0
3643	Prokka:Prodigal			0
3644	Prokka:Prodigal	nupX_3	Putative nucleoside permease NupX	0
3645	Prokka:Prodigal	dmlR_10	HTH-type transcriptional regulator DmlR	0
3646	Prokka:Prodigal	btuE	Thioredoxin/glutathione peroxidase BtuE	0
3647	Prokka:Prodigal			0
3648	Prokka:Prodigal		putative protein	0
3649	Prokka:Prodigal	ghrA	Glyoxylate/hydroxypyruvate reductase A	0
3650	Prokka:Prodigal	mepM_2	Murein DD-endopeptidase MepM	0
3651	Prokka:Prodigal			0
3652	Prokka:Prodigal			0
3653	Prokka:Prodigal			0
3654	Prokka:Prodigal	znuA	High-affinity zinc uptake system protein ZnuA	0
3655	Prokka:Prodigal	znuC	Zinc import ATP-binding protein ZnuC	0
3656	Prokka:Prodigal	znuB	High-affinity zinc uptake system membrane protein ZnuB	0
3657	Prokka:Prodigal	gcvA_2	Glycine cleavage system transcriptional activator	0
3658	Prokka:Prodigal			0
3659	Prokka:Prodigal			0
3660	Prokka:Prodigal	rarD_1	Protein RarD	0
3661	Prokka:Prodigal			0
3662	Prokka:Prodigal			0
3663	Prokka:Prodigal			0
3664	Prokka:Prodigal			0
3665	Prokka:Prodigal	pspA_2	Phage shock protein A	0
3666	Prokka:Prodigal	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	0
3667	Prokka:Prodigal			0
3668	Prokka:Prodigal	dsbD_2	Thiol:disulfide interchange protein DsbD	0
3669	Prokka:Prodigal			0
3670	Prokka:Prodigal	resA_2	Thiol-disulfide oxidoreductase ResA	0
3671	Prokka:Prodigal	benM_3	HTH-type transcriptional regulator BenM	0
3672	Prokka:Prodigal	Hgd	2-(hydroxymethyl)glutarate dehydrogenase	0
3673	Prokka:Prodigal	polS	Sorbitol dehydrogenase	0
3674	Prokka:Prodigal	dnaJ_2	Chaperone protein DnaJ	0
3675	Prokka:Prodigal			0
3676	Prokka:Prodigal			0
3677	Prokka:Prodigal			0
3678	Prokka:Prodigal	dtpB_2	Dipeptide and tripeptide permease B	0
3679	Prokka:Prodigal			0
3680	Prokka:Prodigal			0
3681	Prokka:Prodigal	htpG_2	Chaperone protein HtpG	0
3682	Prokka:Prodigal	parC	DNA topoisomerase 4 subunit A	0
3683	Prokka:Prodigal	parE	DNA topoisomerase 4 subunit B	0
3684	Prokka:Prodigal	aaeB	p-hydroxybenzoic acid efflux pump subunit AaeB	0
3685	Prokka:Prodigal	aaeA	p-hydroxybenzoic acid efflux pump subunit AaeA	0
3686	Prokka:Prodigal			0
3687	Prokka:Prodigal	nudC_3	NADH pyrophosphatase	0
3688	Prokka:Prodigal			0
3689	Prokka:Prodigal	cpdA	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	0
3690	Prokka:Prodigal			0
3691	Prokka:Prodigal	nudF	ADP-ribose pyrophosphatase	0
3692	Prokka:Prodigal	tolC	Outer membrane protein TolC	0
3693	Prokka:Prodigal	hldE	Bifunctional protein HldE	0
3694	Prokka:Prodigal	lpxL	Lipid A biosynthesis lauroyltransferase	0
3695	Prokka:Prodigal	mtlA	PTS system mannitol-specific EIICBA component	0
3696	Prokka:Prodigal	mtlD	Mannitol-1-phosphate 5-dehydrogenase	0
3697	Prokka:Prodigal	mtlR	Mannitol operon repressor	0
3698	Prokka:Prodigal	nhaP2_3	K(+)/H(+) antiporter NhaP2	0
3699	Prokka:Prodigal			0
3700	Prokka:Prodigal			0
3701	Prokka:Prodigal			0
3702	Prokka:Prodigal	zntB	Zinc transport protein ZntB	0
3703	Prokka:Prodigal			0
3704	Prokka:Prodigal	ydjM	Inner membrane protein YdjM	0
3705	Prokka:Prodigal	nupC	Nucleoside permease NupC	0
3706	Prokka:Prodigal	dbpA	ATP-dependent RNA helicase DbpA	0
3707	Prokka:Prodigal			0
3708	Prokka:Prodigal			0
3709	Prokka:Prodigal			0
3710	Prokka:Prodigal	menA	1,4-dihydroxy-2-naphthoate octaprenyltransferase	0
3711	Prokka:Prodigal	menF	Isochorismate synthase MenF	0
3712	Prokka:Prodigal	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	0
3713	Prokka:Prodigal	menH_3	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	0
3714	Prokka:Prodigal	menB	1,4-dihydroxy-2-naphthoyl-CoA synthase	0
3715	Prokka:Prodigal	menC	o-succinylbenzoate synthase	0
3716	Prokka:Prodigal	menE_2	2-succinylbenzoate--CoA ligase	0
3717	Prokka:Prodigal			0
3718	Prokka:Prodigal			0
3719	Prokka:Prodigal	sodB_2	Superoxide dismutase [Mn/Fe]	0
3720	Prokka:Prodigal			0
3721	Prokka:Prodigal	cheV_4	Chemotaxis protein CheV	0
3722	Prokka:Prodigal			0
3723	Prokka:Prodigal	tmcA	tRNA(Met) cytidine acetyltransferase TmcA	0
3724	Prokka:Prodigal			0
3725	Prokka:Prodigal			0
3726	Prokka:Prodigal	bfr	Bacterioferritin	0
3727	Prokka:Prodigal	mgsA	Methylglyoxal synthase	0
3728	Prokka:Prodigal	yqhD_1	Alcohol dehydrogenase YqhD	0
3729	Prokka:Prodigal			0
3730	Prokka:Prodigal			0
3731	Prokka:Prodigal	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	0
3732	Prokka:Prodigal			0
3733	Prokka:Prodigal			0
3734	Prokka:Prodigal			0
3735	Prokka:Prodigal	nplT	Neopullulanase	0
3736	Prokka:Prodigal	btuB_3	Vitamin B12 transporter BtuB	0
3737	Prokka:Prodigal			0
3738	Prokka:Prodigal	mdoB	Phosphoglycerol transferase I	0
3739	Prokka:Prodigal	decR	DNA-binding transcriptional activator DecR	0
3740	Prokka:Prodigal			0
3741	Prokka:Prodigal	metAS	Homoserine O-succinyltransferase	0
3742	Prokka:Prodigal		Cyclic di-GMP phosphodiesterase	0
3743	Prokka:Prodigal	pncC_2	Nicotinamide-nucleotide amidohydrolase PncC	0
3744	Prokka:Prodigal			0
3745	Prokka:Prodigal	yidA	Sugar phosphatase YidA	0
3746	Prokka:Prodigal			0
3747	Prokka:Prodigal			0
3748	Prokka:Prodigal			0
3749	Prokka:Prodigal			0
3750	Prokka:Prodigal	sutR	HTH-type transcriptional regulator SutR	0
3751	Prokka:Prodigal	ydcO	Inner membrane protein YdcO	0
3752	Prokka:Prodigal			0
3753	Prokka:Prodigal	metF	5,10-methylenetetrahydrofolate reductase	0
3754	Prokka:Prodigal			0
3755	Prokka:Prodigal			0
3756	Prokka:Prodigal			0
3757	Prokka:Prodigal	ompW	Outer membrane protein W	0
3758	Prokka:Prodigal			0
3759	Prokka:Prodigal	uvrA	UvrABC system protein A	0
3760	Prokka:Prodigal			0
3761	Prokka:Prodigal			0
3762	Prokka:Prodigal			0
3763	Prokka:Prodigal	csgG	Curli production assembly/transport component CsgG	0
3764	Prokka:Prodigal	csgF	Curli production assembly/transport component CsgF	0
3765	Prokka:Prodigal	csgE	Curli production assembly/transport component CsgE	0
3766	Prokka:Prodigal	csgD	CsgBAC operon transcriptional regulatory protein	0
3767	Prokka:Prodigal			0
3768	Prokka:Prodigal	ssb	Single-stranded DNA-binding protein	0
3769	Prokka:Prodigal			0
3770	Prokka:Prodigal			0
3771	Prokka:Prodigal	fieF_1	Ferrous-iron efflux pump FieF	0
3772	Prokka:Prodigal			0
3773	Prokka:Prodigal	cspG	Cold shock-like protein CspG	0
3774	Prokka:Prodigal	ghxP	Guanine/hypoxanthine permease GhxP	0
3775	Prokka:Prodigal	dhaK	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	0
3776	Prokka:Prodigal	dhaL	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	0
3777	Prokka:Prodigal	dhaM	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM	0
3778	Prokka:Prodigal	dhaD	Glycerol dehydrogenase	0
3779	Prokka:Prodigal	dhaR	PTS-dependent dihydroxyacetone kinase operon regulatory protein	0
3780	Prokka:Prodigal			0
3781	Prokka:Prodigal	ydiK	Putative transport protein YdiK	0
3782	Prokka:Prodigal			0
3783	Prokka:Prodigal			0
3784	Prokka:Prodigal	hslR	Heat shock protein 15	0
3785	Prokka:Prodigal	hslO	33 kDa chaperonin	0
3786	Prokka:Prodigal	pckA	Phosphoenolpyruvate carboxykinase (ATP)	0
3787	Prokka:Prodigal	rspR	HTH-type transcriptional repressor RspR	0
3788	Prokka:Prodigal			0
3789	Prokka:Prodigal		IS1595 family transposase ISAs23	0
3790	Prokka:Prodigal			0
3791	Prokka:Prodigal	ypeA	Acetyltransferase YpeA	0
